CRASH DATE,CRASH TIME,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,FULL STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1
11/1/2019,1:44,10470,40.901154,-73.852196,"(40.901154, -73.852196)",4557      WHITE PLAINS ROAD             ,2,0,0,0,0,0,2,0,Unspecified,4234832,Taxi
10/28/2021,21:00,10470,40.9013,-73.85207,"(40.9013, -73.85207)",4556      WHITE PLAINS ROAD,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4472457,Station Wagon/Sport Utility Vehicle
9/2/2019,3:20,10470,40.902626,-73.85558,"(40.902626, -73.85558)",4555      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4202084,Pick-up Truck
5/7/2021,0:00,10470,40.901535,-73.85329,"(40.901535, -73.85329)",4553      RICHARDSON AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,4414594,Sedan
3/10/2022,16:20,10470,40.901302,-73.850945,"(40.901302, -73.850945)",4551      FURMAN AVENUE,1,0,1,0,0,0,0,0,Unsafe Speed,4510041,Sedan
1/29/2022,17:57,10470,40.90121,-73.852135,"(40.90121, -73.852135)",4550      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Pavement Slippery,4498437,Station Wagon/Sport Utility Vehicle
4/22/2022,8:15,10470,40.90121,-73.852135,"(40.90121, -73.852135)",4550      WHITE PLAINS ROAD,1,0,1,0,0,0,0,0,Turning Improperly,4521554,Flat Bed
10/17/2021,10:05,10470,40.9011694,-73.851864,"(40.9011694, -73.851864)",4550      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,4467972,Sedan
1/31/2022,6:30,10470,40.902203,-73.854836,"(40.902203, -73.854836)",4550      CARPENTER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4498814,Station Wagon/Sport Utility Vehicle
12/12/2019,9:00,10471,40.904026,-73.90419,"(40.904026, -73.90419)",455       WEST 256 STREET               ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4259500,Sedan
9/10/2020,22:15,10470,40.90245,-73.8557,"(40.90245, -73.8557)",4542      BRONX BOULEVARD               ,2,0,0,0,0,0,2,0,Unsafe Speed,4347249,Sedan
6/28/2021,17:30,10466,40.902355,-73.84569,"(40.902355, -73.84569)",4535      WILDER AVENUE,0,0,0,0,0,0,0,0,Unspecified,4432183,Station Wagon/Sport Utility Vehicle
6/21/2022,10:00,10470,40.902344,-73.85581,"(40.902344, -73.85581)",4535      BRONX BOULEVARD,0,0,0,0,0,0,0,0,Passing Too Closely,4540578,Station Wagon/Sport Utility Vehicle
8/20/2020,18:12,10471,40.904022,-73.90416,"(40.904022, -73.90416)",453       WEST 256 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4341535,Sedan
3/6/2021,12:20,10466,40.90288,-73.84292,"(40.90288, -73.84292)",4527      MONTICELLO AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4396675,Station Wagon/Sport Utility Vehicle
9/11/2021,12:30,10470,40.90222,-73.85589,"(40.90222, -73.85589)",4526      BRONX BOULEVARD,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,4456480,Sedan
10/9/2019,14:00,10470,40.901127,-73.85359,"(40.901127, -73.85359)",4524      RICHARDSON AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4222902,Sedan
3/1/2019,5:20,10470,40.902306,-73.846695,"(40.902306, -73.846695)",4522      HOXIE STREET                  ,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,4088970,Sedan
10/31/2019,6:28,10470,40.901405,-73.85445,"(40.901405, -73.85445)",4519      MATILDA AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4234860,Station Wagon/Sport Utility Vehicle
8/27/2020,16:00,10470,40.901756,-73.855225,"(40.901756, -73.855225)",4519      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,4343749,Tow Truck / Wrecker
7/19/2021,18:00,10466,40.902603,-73.8438,"(40.902603, -73.8438)",4518      HILL AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4438717,Station Wagon/Sport Utility Vehicle
4/28/2022,18:00,10466,40.902187,-73.845604,"(40.902187, -73.845604)",4516      WILDER AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,4523658,Sedan
5/23/2020,9:30,10466,40.90217,-73.84562,"(40.90217, -73.84562)",4515      WILDER AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,4316867,Sedan
5/3/2019,18:30,10466,40.90217,-73.84562,"(40.90217, -73.84562)",4515      WILDER AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4127142,Station Wagon/Sport Utility Vehicle
3/5/2021,5:00,10470,40.902225,-73.8567,"(40.902225, -73.8567)",4508      BULLARD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4396678,Station Wagon/Sport Utility Vehicle
8/22/2021,5:00,10470,40.901367,-73.86425,"(40.901367, -73.86425)",450       EAST 240 STREET,0,0,0,0,0,0,0,0,Unsafe Speed,4449726,Station Wagon/Sport Utility Vehicle
2/28/2020,9:10,10471,40.905857,-73.90384,"(40.905857, -73.90384)",448       WEST 258 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,4294866,Station Wagon/Sport Utility Vehicle
3/26/2021,14:20,10466,40.901897,-73.84064,"(40.901897, -73.84064)",4463      MUNDY LANE                    ,2,0,0,0,0,0,2,0,Following Too Closely,4404174,Sedan
12/22/2019,17:00,10466,40.90121,-73.84684,"(40.90121, -73.84684)",4460      BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,4263592,Sedan
6/22/2019,17:05,10466,40.90121,-73.84684,"(40.90121, -73.84684)",4460      BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Passing Too Closely,4162248,Sedan
6/1/2021,17:57,10466,40.90121,-73.84684,"(40.90121, -73.84684)",4460      BAYCHESTER AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,4422867,Sedan
8/30/2022,9:00,10466,40.90121,-73.84684,"(40.90121, -73.84684)",4460      BAYCHESTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,4560976,Sedan
9/4/2020,2:20,10466,40.90107,-73.8441,"(40.90107, -73.8441)",4459      MURDOCK AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4345135,Sedan
10/12/2020,23:00,10466,40.901073,-73.844086,"(40.901073, -73.844086)",4458      MURDOCK AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4357956,Sedan
12/20/2020,9:40,10466,40.901234,-73.843185,"(40.901234, -73.843185)",4457      HILL AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4377748,Station Wagon/Sport Utility Vehicle
12/13/2020,13:15,10470,40.90145,-73.863655,"(40.90145, -73.863655)",445       EAST 240 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4376612,Station Wagon/Sport Utility Vehicle
5/10/2019,17:58,10466,40.90141,-73.84127,"(40.90141, -73.84127)",4443      SETON AVENUE                  ,1,0,1,0,0,0,0,0,Unspecified,4135963,Sedan
11/21/2019,13:32,10466,40.901184,-73.84117,"(40.901184, -73.84117)",4429      SETON AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4247074,Station Wagon/Sport Utility Vehicle
7/20/2019,0:30,10471,40.90674,-73.903336,"(40.90674, -73.903336)",442       WEST 259 STREET               ,1,0,0,0,0,0,1,0,Animals Action,4174202,Station Wagon/Sport Utility Vehicle
12/13/2020,22:30,10470,40.90225,-73.868065,"(40.90225, -73.868065)",4406      KATONAH AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4375879,Sedan
12/18/2019,17:01,10470,40.90225,-73.868065,"(40.90225, -73.868065)",4406      KATONAH AVENUE                ,0,0,0,0,0,0,0,0,Pavement Slippery,4261145,Station Wagon/Sport Utility Vehicle
1/16/2021,11:00,10470,40.901768,-73.86799,"(40.901768, -73.86799)",4391      KATONAH AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4384636,Station Wagon/Sport Utility Vehicle
2/4/2022,19:26,10470,40.901318,-73.86274,"(40.901318, -73.86274)",4385      VIREO AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4500405,Station Wagon/Sport Utility Vehicle
6/26/2020,0:30,10470,40.90118,-73.86277,"(40.90118, -73.86277)",4380      VIREO AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,4324376,Station Wagon/Sport Utility Vehicle
9/28/2020,10:45,10471,40.906677,-73.90294,"(40.906677, -73.90294)",436       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4352835,Sedan
11/6/2020,9:00,10471,40.906666,-73.90286,"(40.906666, -73.90286)",434       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4365453,Sedan
3/4/2019,4:30,10471,40.906666,-73.90286,"(40.906666, -73.90286)",434       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4091181,Sedan
12/17/2020,10:08,10470,40.901344,-73.86446,"(40.901344, -73.86446)",432       EAST 240 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4377476,Sedan
9/14/2021,14:30,10470,40.901325,-73.86466,"(40.901325, -73.86466)",426       EAST 240 STREET,0,0,0,0,0,0,0,0,Turning Improperly,4458067,Sedan
7/7/2021,19:50,10470,40.901367,-73.86441,"(40.901367, -73.86441)",425       EAST 240 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4435109,Sedan
11/25/2019,9:00,10470,40.901325,-73.864655,"(40.901325, -73.864655)",422       EAST 240 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4247971,Station Wagon/Sport Utility Vehicle
10/5/2020,14:30,10471,40.908176,-73.901985,"(40.908176, -73.901985)",421       WEST 260 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4356545,Station Wagon/Sport Utility Vehicle
7/9/2021,15:45,10471,40.909824,-73.90154,"(40.909824, -73.90154)",420       WEST 261 STREET,0,0,0,0,0,0,0,0,Unspecified,4436255,Station Wagon/Sport Utility Vehicle
8/1/2019,22:00,10471,40.906605,-73.90202,"(40.906605, -73.90202)",418       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4181389,Station Wagon/Sport Utility Vehicle
12/6/2019,18:38,10471,40.91206,-73.90046,"(40.91206, -73.90046)",405       WEST 263 STREET               ,0,0,0,0,0,0,0,0,View Obstructed/Limited,4254101,Sedan
4/26/2019,9:25,10471,40.902443,-73.9028,"(40.902443, -73.9028)",355       WEST 255 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4121139,Sedan
1/31/2021,23:30,10471,40.90672,-73.90026,"(40.90672, -73.90026)",348       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Pavement Slippery,4389092,Station Wagon/Sport Utility Vehicle
6/18/2022,1:13,10470,40.901802,-73.866875,"(40.901802, -73.866875)",345       EAST 241 STREET,0,0,0,0,0,0,0,0,Following Too Closely,4538741,Sedan
8/19/2022,17:10,10470,40.901768,-73.86718,"(40.901768, -73.86718)",327       EAST 241 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4557747,Sedan
5/22/2019,20:20,10471,40.90959,-73.898994,"(40.90959, -73.898994)",312       WEST 261 STREET               ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,4137574,Sedan
5/9/2019,7:30,10471,40.909595,-73.898865,"(40.909595, -73.898865)",302       WEST 261 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4130199,Station Wagon/Sport Utility Vehicle
9/29/2020,15:12,10471,40.9096,-73.89988,"(40.9096, -73.89988)",301       WEST 261 STREET               ,1,0,1,0,0,0,0,0,Unspecified,4353239,Sedan
4/16/2020,21:23,10471,40.9096,-73.89978,"(40.9096, -73.89978)",283       WEST 261 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4309187,Sedan
1/21/2022,12:48,10471,40.901413,-73.90002,"(40.901413, -73.90002)",273       WEST 254 STREET,0,0,0,0,0,0,0,0,Drugs (illegal),4496405,Sedan
2/26/2021,15:15,10470,40.901577,-73.868774,"(40.901577, -73.868774)",270       EAST 241 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4395141,Sedan
2/7/2021,17:07,10471,40.903824,-73.89988,"(40.903824, -73.89988)",267       WEST 256 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4390877,Sedan
1/14/2020,15:00,10471,40.906506,-73.898796,"(40.906506, -73.898796)",259       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Driver Inexperience,4277750,Station Wagon/Sport Utility Vehicle
5/15/2019,18:30,10471,40.9014,-73.899925,"(40.9014, -73.899925)",259       WEST 254 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4132763,Station Wagon/Sport Utility Vehicle
3/22/2022,15:14,10471,40.9076,-73.89839,"(40.9076, -73.89839)",251       WEST 260 STREET,0,0,0,0,0,0,0,0,Unspecified,4513347,Sedan
1/6/2020,19:00,10471,40.911667,-73.89739,"(40.911667, -73.89739)",250       SPENCER PLACE                 ,0,0,0,0,0,0,0,0,Unspecified,4280426,Station Wagon/Sport Utility Vehicle
6/15/2022,14:23,10471,40.909626,-73.89746,"(40.909626, -73.89746)",245       WEST 261 STREET,0,0,0,0,0,0,0,0,Unspecified,4537914,Station Wagon/Sport Utility Vehicle
9/28/2019,18:30,10471,40.906414,-73.89829,"(40.906414, -73.89829)",244       WEST 259 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4214976,Sedan
8/14/2020,23:30,10471,40.902573,-73.897995,"(40.902573, -73.897995)",229       WEST 255 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4338970,Station Wagon/Sport Utility Vehicle
6/7/2021,16:34,10471,40.9075,-73.89774,"(40.9075, -73.89774)",227       WEST 260 STREET,0,0,0,0,0,0,0,0,Unspecified,4430071,Sedan
11/8/2021,8:24,10471,40.901062,-73.89703,"(40.901062, -73.89703)",201       WEST 254 STREET,0,0,0,0,0,0,0,0,Unspecified,4475400,Bus
1/1/2021,3:30,10466,40.902706,-73.841545,"(40.902706, -73.841545)",1047      EAST 241 STREET               ,0,0,0,0,0,0,0,0,Unspecified,4381141,Sedan
6/29/2022,17:00,10471,40.907497,-73.90886,"(40.907497, -73.90886)",10        SIGMA PLACE,0,0,0,0,0,0,0,0,Unspecified,4544125,Box Truck
4/30/2022,3:42,,40.90651,-73.84889,"(40.90651, -73.84889)",WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4523661,Station Wagon/Sport Utility Vehicle
4/23/2021,11:18,,40.903057,-73.91017,"(40.903057, -73.91017)",WEST 254 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,4410222,Bus
6/12/2019,9:00,,40.904324,-73.906265,"(40.904324, -73.906265)",NETHERLAND AVENUE,1,0,0,0,0,0,1,0,Unspecified,4150547,Sedan
5/28/2019,23:00,,40.904324,-73.906265,"(40.904324, -73.906265)",NETHERLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,4142115,Sedan
5/30/2022,5:30,,40.9048,-73.84578,"(40.9048, -73.84578)",MURDOCK AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,4533274,Pick-up Truck
1/7/2022,19:55,,40.903122,-73.888084,"(40.903122, -73.888084)",HUDSON PARKWAY,0,0,0,0,0,0,0,0,Unspecified,4492829,Sedan
3/25/2021,20:00,,40.90167,-73.90612,"(40.90167, -73.90612)",HUDSON PARKWAY,0,0,0,0,0,0,0,0,Driver Inexperience,4402372,Station Wagon/Sport Utility Vehicle
10/16/2019,15:45,,40.90651,-73.8489,"(40.90651, -73.8489)",EAST 243 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4224605,Station Wagon/Sport Utility Vehicle
9/22/2019,20:09,,40.90651,-73.8489,"(40.90651, -73.8489)",EAST 243 STREET,0,0,0,0,0,0,0,0,Turning Improperly,4210590,Sedan
8/3/2019,3:45,,40.90651,-73.8489,"(40.90651, -73.8489)",EAST 243 STREET,1,0,0,0,0,0,1,0,Unspecified,4182927,Sedan
9/21/2021,20:54,,40.90651,-73.84889,"(40.90651, -73.84889)",EAST 243 STREET,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4459915,Sedan
1/4/2022,14:45,,40.90651,-73.84889,"(40.90651, -73.84889)",EAST 243 STREET,0,0,0,0,0,0,0,0,Glare,4492212,Station Wagon/Sport Utility Vehicle
11/27/2020,16:00,,40.90378,-73.8554,"(40.90378, -73.8554)",EAST 240 STREET,0,0,0,0,0,0,0,0,Unspecified,4371463,Station Wagon/Sport Utility Vehicle
10/28/2019,18:35,,40.90378,-73.8554,"(40.90378, -73.8554)",EAST 240 STREET,0,0,0,0,0,0,0,0,Unspecified,4236199,Sedan
12/16/2020,10:00,,40.912468,-73.902596,"(40.912468, -73.902596)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4387119,Station Wagon/Sport Utility Vehicle
10/28/2019,19:02,,40.912468,-73.902596,"(40.912468, -73.902596)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4231660,Sedan
9/11/2020,3:30,,40.912018,-73.9,"(40.912018, -73.9)",WEST 263 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4346741,Sedan
11/14/2021,12:00,,40.910904,-73.89834,"(40.910904, -73.89834)",WEST 262 STREET,0,0,0,0,0,0,0,0,Unspecified,4478961,Station Wagon/Sport Utility Vehicle
9/23/2020,6:30,,40.91032,-73.89764,"(40.91032, -73.89764)",WEST 262 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4350721,Sedan
1/24/2021,1:00,,40.9102,-73.896614,"(40.9102, -73.896614)",BROADWAY                        ,1,0,0,0,0,0,1,0,Unspecified,4386836,Taxi
9/4/2020,1:51,,40.9102,-73.896614,"(40.9102, -73.896614)",WEST 262 STREET                 ,2,0,0,0,0,0,2,0,Unspecified,4344621,Sedan
2/3/2020,1:05,,40.91013,-73.90322,"(40.91013, -73.90322)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4282562,Sedan
7/24/2019,20:10,,40.91013,-73.90322,"(40.91013, -73.90322)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4177187,Station Wagon/Sport Utility Vehicle
5/26/2021,6:30,,40.90967,-73.90052,"(40.90967, -73.90052)",WEST 261 STREET,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,4420624,Sedan
7/4/2021,14:35,,40.909626,-73.8966,"(40.909626, -73.8966)",BROADWAY,2,0,0,0,0,0,2,0,Unspecified,4434269,Station Wagon/Sport Utility Vehicle
4/10/2021,18:47,,40.909626,-73.8966,"(40.909626, -73.8966)",BROADWAY                        ,0,0,0,0,0,0,0,0,Driver Inexperience,4406620,Sedan
1/29/2020,10:30,,40.909607,-73.8987,"(40.909607, -73.8987)",WEST 261 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4281035,Sedan
11/29/2019,9:36,,40.908436,-73.90368,"(40.908436, -73.90368)",RIVERDALE AVENUE                ,1,0,1,0,0,0,0,0,Unspecified,4250107,Bus
12/4/2020,0:05,,40.907505,-73.89655,"(40.907505, -73.89655)",BROADWAY                        ,1,0,0,0,0,0,1,0,Unspecified,4373866,Unk
8/8/2020,0:06,,40.907505,-73.89655,"(40.907505, -73.89655)",BROADWAY                        ,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,4336977,Station Wagon/Sport Utility Vehicle
12/17/2020,10:50,,40.906883,-73.84968,"(40.906883, -73.84968)",EAST 243 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4377477,Station Wagon/Sport Utility Vehicle
12/11/2020,15:56,,40.90686,-73.904106,"(40.90686, -73.904106)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4375476,Sedan
11/3/2019,12:42,,40.90686,-73.904106,"(40.90686, -73.904106)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4234373,Station Wagon/Sport Utility Vehicle
3/7/2019,20:00,,40.90686,-73.904106,"(40.90686, -73.904106)",WEST 259 STREET                 ,1,0,1,0,0,0,0,0,Unspecified,4093075,Sedan
7/21/2021,16:29,,40.906853,-73.90125,"(40.906853, -73.90125)",WEST 259 STREET,1,0,0,0,0,0,1,0,Unspecified,4440205,Pick-up Truck
2/12/2021,8:31,,40.906853,-73.90125,"(40.906853, -73.90125)",WEST 259 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4392057,Station Wagon/Sport Utility Vehicle
8/29/2019,19:32,,40.906555,-73.88658,"(40.906555, -73.88658)",HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,4197133,Station Wagon/Sport Utility Vehicle
9/13/2019,9:46,,40.9064,-73.90673,"(40.9064, -73.90673)",WEST 259 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4205055,Ambulance
3/22/2019,20:14,,40.906384,-73.85167,"(40.906384, -73.85167)",EAST 242 STREET                 ,0,0,0,0,0,0,0,0,Driver Inexperience,4102664,Sedan
10/20/2021,11:40,,40.9063395,-73.8964918,"(40.9063395, -73.8964918)",WEST 259 STREET,0,0,0,0,0,0,0,0,Unspecified,4469725,Station Wagon/Sport Utility Vehicle
4/20/2019,9:50,,40.906338,-73.8965,"(40.906338, -73.8965)",BROADWAY                        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4117868,Sedan
11/7/2019,5:11,,40.906006,-73.85041,"(40.906006, -73.85041)",EAST 242 STREET                 ,1,0,0,0,0,0,1,0,Fell Asleep,4237519,Sedan
8/16/2019,11:30,,40.906006,-73.85041,"(40.906006, -73.85041)",EAST 242 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4190256,Station Wagon/Sport Utility Vehicle
10/8/2020,12:52,,40.905968,-73.90434,"(40.905968, -73.90434)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4356530,Sedan
5/30/2019,8:27,,40.905968,-73.90434,"(40.905968, -73.90434)",RIVERDALE AVENUE                ,0,0,0,0,0,0,0,0,Following Too Closely,4141660,Sedan
6/19/2020,21:05,,40.905735,-73.849396,"(40.905735, -73.849396)",WHITE PLAINS ROAD               ,4,0,0,0,0,0,4,0,Alcohol Involvement,4322016,Sedan
1/21/2020,10:15,,40.905735,-73.849396,"(40.905735, -73.849396)",EAST 242 STREET                 ,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4276964,Sedan
5/29/2019,13:12,,40.905735,-73.849396,"(40.905735, -73.849396)",WHITE PLAINS ROAD               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4141673,Sedan
3/3/2019,13:45,,40.9056,-73.899765,"(40.9056, -73.899765)",MOSHOLU AVENUE                  ,0,0,0,0,0,0,0,0,Other Vehicular,4090192,Sedan
9/30/2020,8:20,,40.90522,-73.84752,"(40.90522, -73.84752)",BARNES AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4354379,Sedan
5/17/2019,0:00,,40.90522,-73.84752,"(40.90522, -73.84752)",EAST 242 STREET                 ,0,0,0,0,0,0,0,0,Alcohol Involvement,4181664,Sedan
10/6/2021,19:05,,40.905018,-73.88631,"(40.905018, -73.88631)",HENRY HUDSON PARKWAY,1,0,0,0,0,0,1,0,Unspecified,4464835,Sedan
8/13/2020,19:44,,40.905018,-73.88631,"(40.905018, -73.88631)",HENRY HUDSON PARKWAY,0,0,0,0,0,0,0,0,Other Vehicular,4516741,Sedan
11/3/2021,20:54,,40.905018,-73.88631,"(40.905018, -73.88631)",HENRY HUDSON PARKWAY,1,0,0,0,0,0,1,0,Fell Asleep,4474038,Sedan
10/18/2019,23:20,,40.905018,-73.88631,"(40.905018, -73.88631)",HENRY HUDSON PARKWAY            ,1,0,0,0,0,0,1,0,Lost Consciousness,4226084,Station Wagon/Sport Utility Vehicle
9/16/2021,4:00,,40.90478,-73.9003,"(40.90478, -73.9003)",FARADAY AVENUE,0,0,0,0,0,0,0,0,Unspecified,4457846,Station Wagon/Sport Utility Vehicle
3/25/2022,9:56,,40.9046,-73.852936,"(40.9046, -73.852936)",EAST 241 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4514286,Station Wagon/Sport Utility Vehicle
4/10/2019,17:53,,40.9046,-73.852936,"(40.9046, -73.852936)",EAST 241 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4112789,Sedan
6/8/2021,12:00,,40.904552,-73.847824,"(40.904552, -73.847824)",PENFIELD STREET,0,0,0,0,0,0,0,0,Unspecified,4425968,Station Wagon/Sport Utility Vehicle
9/9/2021,8:44,,40.904552,-73.847824,"(40.904552, -73.847824)",BARNES AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,4455325,Station Wagon/Sport Utility Vehicle
7/16/2022,13:39,,40.904503,-73.896416,"(40.904503, -73.896416)",BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4547674,Sedan
6/7/2022,11:55,,40.904503,-73.896416,"(40.904503, -73.896416)",MOSHOLU AVENUE,1,0,0,0,0,0,1,0,Unspecified,4535649,Sedan
1/27/2020,10:43,,40.904503,-73.896416,"(40.904503, -73.896416)",BROADWAY                        ,0,0,0,0,0,0,0,0,Unspecified,4280030,Sedan
2/28/2022,18:27,,40.904472,-73.90716,"(40.904472, -73.90716)",ARLINGTON AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,4506751,Station Wagon/Sport Utility Vehicle
4/16/2022,21:55,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY,0,0,0,0,0,0,0,0,Unspecified,4523726,Station Wagon/Sport Utility Vehicle
3/7/2021,23:06,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unspecified,4397229,Sedan
3/17/2020,17:34,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,4301904,Station Wagon/Sport Utility Vehicle
12/7/2019,23:30,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unspecified,4255293,Sedan
8/15/2019,10:00,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unspecified,4194338,Garbage or Refuse
3/3/2019,1:43,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Unsafe Speed,4089829,Sedan
2/6/2019,12:15,,40.904472,-73.87844,"(40.904472, -73.87844)",MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0,Passing Too Closely,4077817,Sedan
4/23/2022,2:36,,40.904434,-73.87828,"(40.904434, -73.87828)",MAJOR DEEGAN EXPRESSWAY,1,0,0,0,0,0,1,0,Unspecified,4522229,Sedan
2/5/2022,0:32,,40.904434,-73.87828,"(40.904434, -73.87828)",MAJOR DEEGAN EXPRESSWAY,0,0,0,0,0,0,0,0,Unspecified,4500057,Sedan
